	TCGA-19-1787-01	TCGA-S9-A7J2-01	TCGA-E1-A7YI-01	TCGA-06-5412-01	TCGA-DU-7302-01	TCGA-DU-A7TI-01	TCGA-16-0846-01	TCGA-12-5299-01	TCGA-P5-A5EX-01	TCGA-HT-8563-01	TCGA-06-2561-01	TCGA-DU-7012-01	TCGA-E1-5322-01	TCGA-HT-8558-01	TCGA-S9-A6U8-01	TCGA-CS-5393-01	TCGA-HT-7854-01	TCGA-HT-7874-01	TCGA-RY-A845-01	TCGA-06-0132-01	TCGA-KT-A7W1-01	TCGA-P5-A5F2-01	TCGA-26-5136-01	TCGA-27-2521-01	TCGA-19-2629-01	TCGA-06-0238-01	TCGA-06-0749-01	TCGA-CS-5396-01	TCGA-S9-A7IS-01	TCGA-06-0174-01	TCGA-HW-7486-01	TCGA-P5-A5F1-01	TCGA-DU-7011-01	TCGA-06-5414-01	TCGA-P5-A77X-01	TCGA-28-5207-01	TCGA-VM-A8CA-01	TCGA-DU-7015-01	TCGA-TM-A7C5-01	TCGA-DU-8162-01	TCGA-TM-A84O-01	TCGA-06-5410-01	TCGA-06-0747-01	TCGA-FG-A60K-01	TCGA-S9-A7R3-01	TCGA-TQ-A7RN-01	TCGA-28-2513-01	TCGA-DU-A6S6-01	TCGA-S9-A7R2-01	TCGA-P5-A735-01	TCGA-76-4927-01	TCGA-FG-A6J1-01	TCGA-DU-6402-01	TCGA-HT-8104-01	TCGA-FN-7833-01	TCGA-HT-7473-01	TCGA-06-0645-01	TCGA-06-2565-01	TCGA-HT-8019-01	TCGA-06-0130-01	TCGA-DB-A4XF-01	TCGA-HT-A5RA-01	TCGA-E1-A7YL-01	TCGA-27-1831-01	TCGA-HT-A61B-01	TCGA-TM-A7CA-01	TCGA-06-5416-01	TCGA-HT-7684-01	TCGA-HW-8322-01	TCGA-S9-A6U9-01	TCGA-HT-7469-01	TCGA-DH-A7UU-01	TCGA-HT-7873-01	TCGA-HW-A5KK-01	TCGA-DB-A64P-01	TCGA-HT-7478-01	TCGA-S9-A6TX-01	TCGA-RY-A83Z-01	TCGA-FG-6688-01	TCGA-06-0141-01	TCGA-06-0125-01	TCGA-FG-A4MT-01	TCGA-76-4925-01	TCGA-FG-A6IZ-01	TCGA-HT-8113-01	TCGA-DH-A7UT-01	TCGA-76-4932-01	TCGA-EZ-7264-01	TCGA-TQ-A7RF-01	TCGA-DB-5274-01	TCGA-S9-A7R8-01	TCGA-FG-7641-01	TCGA-HW-7495-01	TCGA-CS-6669-01	TCGA-HT-7481-01	TCGA-DU-8163-01	TCGA-S9-A6WD-01	TCGA-CS-4942-01	TCGA-HT-8110-01	TCGA-QH-A6CW-01	TCGA-RY-A840-01	TCGA-06-0743-01	TCGA-HW-8319-01	TCGA-HT-7482-01	TCGA-DU-5870-01	TCGA-E1-5304-01	TCGA-TM-A84S-01	TCGA-CS-4943-01	TCGA-E1-A7Z3-01	TCGA-14-1034-01	TCGA-06-0184-01	TCGA-12-3652-01	TCGA-FG-8182-01	TCGA-26-5132-01	TCGA-DU-A5TW-01	TCGA-TQ-A7RP-01	TCGA-HT-7689-01	TCGA-FG-7638-01	TCGA-32-1970-01	TCGA-HT-7476-01	TCGA-TQ-A7RG-01	TCGA-TM-A84F-01	TCGA-FG-8181-01	TCGA-DU-A7T6-01	TCGA-DB-A4XC-01	TCGA-14-0787-01	TCGA-S9-A6U2-01	TCGA-DB-A75M-01	TCGA-HT-8012-01	TCGA-S9-A7QW-01	TCGA-P5-A733-01	TCGA-E1-A7Z4-01	TCGA-FG-8185-01	TCGA-FG-A4MW-01	TCGA-HW-8320-01	TCGA-DU-5849-01	TCGA-06-0190-01	TCGA-DB-5273-01	TCGA-R8-A6MO-01	TCGA-CS-6670-01	TCGA-DU-5854-01	TCGA-S9-A6WL-01	TCGA-S9-A6TV-01	TCGA-26-5135-01	TCGA-S9-A6WE-01	TCGA-76-4931-01	TCGA-QH-A6XA-01	TCGA-DU-6393-01	TCGA-41-3915-01	TCGA-VM-A8C9-01	TCGA-06-0649-01	TCGA-DU-5853-01	TCGA-12-0618-01	TCGA-FG-5962-01	TCGA-27-2524-01	TCGA-QH-A65S-01	TCGA-28-1753-01	TCGA-QH-A870-01	TCGA-S9-A7R1-01	TCGA-TQ-A7RH-01	TCGA-12-5295-01	TCGA-E1-A7YQ-01	TCGA-27-2523-01	TCGA-P5-A72W-01	TCGA-DB-A64L-01	TCGA-HW-7493-01	TCGA-TM-A84R-01	TCGA-HT-A74L-01	TCGA-HT-7477-01	TCGA-FG-A87Q-01	TCGA-FG-A70Z-01	TCGA-FG-A4MU-01	TCGA-DB-A4XB-01	TCGA-WY-A85D-01	TCGA-DU-A5TR-01	TCGA-CS-4941-01	TCGA-HT-A615-01	TCGA-E1-A7YN-01	TCGA-27-1830-01	TCGA-QH-A6XC-01	TCGA-06-2559-01	TCGA-S9-A6WN-01	TCGA-P5-A72X-01	TCGA-WY-A858-01	TCGA-DU-7014-01	TCGA-27-2526-01	TCGA-VM-A8CF-01	TCGA-06-5856-01	TCGA-26-1442-01	TCGA-CS-4938-01	TCGA-DU-8166-01	TCGA-DU-7300-01	TCGA-DU-7292-01	TCGA-DB-A75P-01	TCGA-06-5418-01	TCGA-FG-6691-01	TCGA-26-5139-01	TCGA-06-5417-01	TCGA-DB-5279-01	TCGA-S9-A6WI-01	TCGA-DB-A64S-01	TCGA-FG-6692-01	TCGA-HW-7489-01	TCGA-26-5134-01	TCGA-HT-8114-01	TCGA-TM-A84H-01	TCGA-DB-A64V-01	TCGA-DU-7019-01	TCGA-S9-A7R4-01	TCGA-S9-A7J3-01	TCGA-TM-A84L-01	TCGA-E1-A7YH-01	TCGA-06-5413-01	TCGA-76-4929-01	TCGA-06-0646-01	TCGA-QH-A65Z-01	TCGA-DU-A7TD-01	TCGA-DU-5871-01	TCGA-HW-A5KL-01	TCGA-RY-A83X-01	TCGA-HT-A4DV-01	TCGA-WY-A85A-01	TCGA-12-3650-01	TCGA-19-2620-01	TCGA-DB-5281-01	TCGA-E1-A7YK-01	TCGA-28-5213-01	TCGA-DU-A7TA-01	TCGA-CS-5395-01	TCGA-DH-A7UR-01	TCGA-DU-6400-01	TCGA-06-0138-01	TCGA-HT-8018-01	TCGA-FG-A713-01	TCGA-S9-A6WP-01	TCGA-S9-A6U5-01	TCGA-E1-A7YO-01	TCGA-FG-A710-01	TCGA-QH-A6X8-01	TCGA-06-5415-01	TCGA-HT-7610-01	TCGA-DU-A6S3-01	TCGA-R8-A6MK-01	TCGA-P5-A5F0-01	TCGA-06-0139-01	TCGA-02-0047-01	TCGA-S9-A6TS-01	TCGA-S9-A6TW-01	TCGA-E1-5303-01	TCGA-DU-7299-01	TCGA-DH-5140-01	TCGA-S9-A7QX-01	TCGA-DU-6408-01	TCGA-14-0789-01	TCGA-FG-5964-01	TCGA-DB-A64Q-01	TCGA-S9-A6WH-01	TCGA-12-0616-01	TCGA-DU-A6S8-01	TCGA-HT-7858-01	TCGA-32-1982-01	TCGA-DU-7006-01	TCGA-DU-7009-01	TCGA-DU-7010-01	TCGA-QH-A6X3-01	TCGA-DU-8164-01	TCGA-DU-7018-01	TCGA-R8-A73M-01	TCGA-DB-A75L-01	TCGA-RY-A843-01	TCGA-HT-7693-01	TCGA-DU-A76L-01	TCGA-28-5220-01	TCGA-14-0817-01	TCGA-12-1597-01	TCGA-06-2570-01	TCGA-TQ-A8XE-01	TCGA-HT-A616-01	TCGA-FG-A4MY-01	TCGA-HT-7681-01	TCGA-DU-A6S2-01	TCGA-P5-A5EW-01	TCGA-DU-7309-01	TCGA-FG-A87N-01	TCGA-DB-A4XH-01	TCGA-HT-7485-01	TCGA-06-0211-01	TCGA-VV-A86M-01	TCGA-HT-7468-01	TCGA-02-2483-01	TCGA-HT-7677-01	TCGA-VW-A7QS-01	TCGA-DU-A5TY-01	TCGA-HT-8109-01	TCGA-06-0156-01	TCGA-S9-A6TZ-01	TCGA-HT-7606-01	TCGA-DH-5142-01	TCGA-DU-7294-01	TCGA-HT-7479-01	TCGA-DB-5275-01	TCGA-TM-A7C4-01	TCGA-27-1837-01	TCGA-DU-5872-01	TCGA-FG-8186-01	TCGA-TM-A84I-01	TCGA-S9-A6U6-01	TCGA-E1-5305-01	TCGA-DU-6395-01	TCGA-28-5204-01	TCGA-TM-A84T-01	TCGA-HT-7879-01	TCGA-S9-A7IZ-01	TCGA-HT-7602-01	TCGA-32-5222-01	TCGA-28-5209-01	TCGA-P5-A77W-01	TCGA-27-2519-01	TCGA-CS-6186-01	TCGA-DU-7008-01	TCGA-14-0790-01	TCGA-HT-7688-01	TCGA-DU-A7T8-01	TCGA-DB-A64U-01	TCGA-HT-A61C-01	TCGA-12-0821-01	TCGA-19-2619-01	TCGA-DB-A64O-01	TCGA-R8-A6ML-01	TCGA-DU-A5TT-01	TCGA-27-1835-01	TCGA-S9-A7QZ-01	TCGA-12-0619-01	TCGA-06-0168-01	TCGA-IK-7675-01	TCGA-TQ-A7RW-01	TCGA-TQ-A7RU-01	TCGA-27-2528-01	TCGA-HT-7470-01	TCGA-HT-8108-01	TCGA-DB-A4XE-01	TCGA-DU-8158-01	TCGA-HT-7474-01	TCGA-DH-5143-01	TCGA-TQ-A7RJ-01	TCGA-TM-A84J-01	TCGA-E1-A7YD-01	TCGA-S9-A7QY-01	TCGA-P5-A731-01	TCGA-E1-A7YE-01	TCGA-HW-8321-01	TCGA-HT-8010-01	TCGA-DB-5270-01	TCGA-KT-A74X-01	TCGA-HT-A74K-01	TCGA-WY-A85C-01	TCGA-FG-8188-01	TCGA-DU-A6S7-01	TCGA-HT-7855-01	TCGA-DB-A75O-01	TCGA-S9-A6TY-01	TCGA-DU-A7TB-01	TCGA-HT-7604-01	TCGA-HT-7884-01	TCGA-28-5215-01	TCGA-QH-A6CY-01	TCGA-S9-A6WM-01	TCGA-CS-6667-01	TCGA-28-5218-01	TCGA-QH-A6CV-01	TCGA-VM-A8CE-01	TCGA-DB-A64X-01	TCGA-DB-A75K-01	TCGA-DU-6410-01	TCGA-14-1825-01	TCGA-E1-5307-01	TCGA-S9-A7IY-01	TCGA-P5-A781-01	TCGA-DU-6405-01	TCGA-06-0129-01	TCGA-DU-5852-01	TCGA-FG-A6J3-01	TCGA-CS-5397-01	TCGA-FG-A70Y-01	TCGA-FG-7643-01	TCGA-06-5859-01	TCGA-TM-A84C-01	TCGA-WY-A85E-01	TCGA-28-1747-01	TCGA-28-2499-01	TCGA-HW-A5KM-01	TCGA-32-1980-01	TCGA-DU-7298-01	TCGA-FG-7637-01	TCGA-QH-A65R-01	TCGA-FG-A60J-01	TCGA-FG-8189-01	TCGA-P5-A5EY-01	TCGA-06-2564-01	TCGA-06-5408-01	TCGA-27-1832-01	TCGA-14-1829-01	TCGA-QH-A6X5-01	TCGA-32-2615-01	TCGA-06-0158-01	TCGA-HT-7605-01	TCGA-DU-6394-01	TCGA-S9-A6WO-01	TCGA-28-5216-01	TCGA-WY-A859-01	TCGA-WY-A85B-01	TCGA-S9-A6UB-01	TCGA-41-2572-01	TCGA-DU-7290-01	TCGA-P5-A5F6-01	TCGA-DU-6407-01	TCGA-02-0055-01	TCGA-HT-7601-01	TCGA-32-2634-01	TCGA-DU-6403-01	TCGA-DB-A4XG-01	TCGA-DB-A64R-01	TCGA-HW-7487-01	TCGA-S9-A7J1-01	TCGA-FG-6689-01	TCGA-HT-8011-01	TCGA-E1-A7YJ-01	TCGA-06-5411-01	TCGA-DB-5277-01	TCGA-TM-A84M-01	TCGA-HT-8105-01	TCGA-06-0744-01	TCGA-76-4928-01	TCGA-06-0644-01	TCGA-E1-A7YY-01	TCGA-HT-A619-01	TCGA-E1-5318-01	TCGA-P5-A737-01	TCGA-14-0871-01	TCGA-RY-A83Y-01	TCGA-08-0386-01	TCGA-HT-8564-01	TCGA-HT-7686-01	TCGA-E1-A7YM-01	TCGA-DU-7301-01	TCGA-S9-A6UA-01	TCGA-32-2632-01	TCGA-TM-A84G-01	TCGA-VV-A829-01	TCGA-DH-A66B-01	TCGA-HT-A5R7-01	TCGA-HT-A61A-01	TCGA-HT-A618-01	TCGA-06-0882-01	TCGA-DU-6542-01	TCGA-QH-A6CS-01	TCGA-W9-A837-01	TCGA-16-1045-01	TCGA-DU-7306-01	TCGA-VM-A8CH-01	TCGA-QH-A6X9-01	TCGA-E1-5311-01	TCGA-S9-A6U0-01	TCGA-QH-A6CZ-01	TCGA-HT-7611-01	TCGA-19-2625-01	TCGA-WH-A86K-01	TCGA-DH-5141-01	TCGA-FG-A60L-01	TCGA-DB-5280-01	TCGA-S9-A7IX-01	TCGA-HT-A5RC-01	TCGA-FG-5965-01	TCGA-FG-7634-01	TCGA-S9-A6TU-01	TCGA-27-1834-01	TCGA-DU-7007-01	TCGA-HW-7490-01	TCGA-TM-A7C3-01	TCGA-CS-6668-01	TCGA-S9-A6WG-01	TCGA-DU-8165-01	TCGA-HT-7692-01	TCGA-TQ-A7RM-01	TCGA-HT-7607-01	TCGA-HT-7880-01	TCGA-DU-8161-01	TCGA-VM-A8CD-01	TCGA-DU-6401-01	TCGA-DU-6396-01	TCGA-HT-A74H-01	TCGA-19-4065-01	TCGA-HT-7483-01	TCGA-HT-7620-01	TCGA-HT-7480-01	TCGA-06-0157-01	TCGA-S9-A7J0-01	TCGA-12-3653-01	TCGA-P5-A736-01	TCGA-TM-A84Q-01	TCGA-76-4926-01	TCGA-26-5133-01	TCGA-06-2562-01	TCGA-RY-A847-01	TCGA-E1-A7YV-01	TCGA-TQ-A7RQ-01	TCGA-FG-8191-01	TCGA-E1-A7YW-01	TCGA-DB-5278-01	TCGA-E1-A7YS-01	TCGA-HT-7695-01	TCGA-DU-A7TC-01	TCGA-HW-7491-01	TCGA-DB-A4X9-01	TCGA-HT-A614-01	TCGA-TQ-A7RI-01	TCGA-CS-6188-01	TCGA-QH-A86X-01	TCGA-DU-A76R-01	TCGA-DH-5144-01	TCGA-DU-8168-01	TCGA-VM-A8C8-01	TCGA-HT-7882-01	TCGA-DU-6399-01	TCGA-S9-A7R7-01	TCGA-41-5651-01	TCGA-E1-A7Z2-01	TCGA-DU-A5TP-01	TCGA-06-0210-01	TCGA-FG-8187-01	TCGA-IK-8125-01	TCGA-19-5960-01	TCGA-CS-6666-01	TCGA-06-0686-01	TCGA-TM-A7CF-01	TCGA-DH-A7US-01	TCGA-DU-7013-01	TCGA-E1-A7Z6-01	TCGA-E1-5319-01	TCGA-DU-A5TS-01	TCGA-HT-7856-01	TCGA-DU-6392-01	TCGA-QH-A6CU-01	TCGA-DU-6404-01	TCGA-VW-A8FI-01	TCGA-P5-A5EZ-01	TCGA-S9-A89Z-01	TCGA-FG-5963-01	TCGA-S9-A7IQ-01	TCGA-S9-A89V-01	TCGA-DB-A64W-01	TCGA-FG-A4MX-01	TCGA-P5-A72Z-01	TCGA-06-2563-01	TCGA-S9-A6U1-01	TCGA-15-1444-01	TCGA-32-4213-01	TCGA-HT-7881-01	TCGA-15-0742-01	TCGA-06-0187-01	TCGA-19-1390-01	TCGA-QH-A65V-01	TCGA-DU-A7TG-01	TCGA-TQ-A7RV-01	TCGA-DU-5874-01	TCGA-QH-A6X4-01	TCGA-DH-A66F-01	TCGA-HT-7694-01	TCGA-HT-7608-01	TCGA-CS-6290-01	TCGA-DB-A4XD-01	TCGA-TQ-A7RK-01	TCGA-HT-7475-01	TCGA-TQ-A7RO-01	TCGA-HT-7902-01	TCGA-FG-A711-01	TCGA-06-2557-01	TCGA-DB-5276-01	TCGA-P5-A730-01	TCGA-HT-A74J-01	TCGA-DU-5855-01	TCGA-06-0878-01	TCGA-DH-A669-01	TCGA-HT-A617-01	TCGA-06-2567-01	TCGA-32-2616-01	TCGA-28-5208-01	TCGA-28-2514-01	TCGA-06-1804-01	TCGA-QH-A6CX-01	TCGA-14-2554-01	TCGA-P5-A5F4-01	TCGA-DU-A5TU-01	TCGA-DU-A76K-01	TCGA-HT-7609-01	TCGA-TQ-A7RR-01	TCGA-DH-A66D-01	TCGA-DH-A7UV-01	TCGA-02-2485-01	TCGA-06-5858-01	TCGA-FG-6690-01	TCGA-DB-A4XA-01	TCGA-DU-8167-01	TCGA-QH-A65X-01	TCGA-06-0178-01	TCGA-P5-A780-01	TCGA-E1-5302-01	TCGA-14-1823-01	TCGA-HW-A5KJ-01	TCGA-FG-7636-01	TCGA-DU-5847-01	TCGA-28-2509-01	TCGA-DU-6406-01	TCGA-06-2558-01	TCGA-06-0745-01	TCGA-TM-A84B-01	TCGA-DU-A76O-01	TCGA-CS-4944-01	TCGA-HT-7603-01
SLC7A11	2.578	3.7656	2.4386	3.0074	2.9911	3.9892	3.1245	1.692	4.8177	2.7314	3.3842	5.6401	1.4704	2.7551	4.1302	2.3871	4.773	4.0782	4.0713	2.9205	3.7367	3.1653	2.7763	1.6466	1.1833	0.8327	1.8444	2.7993	1.2147	1.4652	2.9618	4.0909	3.9166	2.4439	4.2158	3.5262	3.2526	3.3435	1.4441	4.0019	3.5742	2.0707	3.4264	4.677	3.7635	3.3379	2.2268	3.3717	4.0506	2.578	2.4518	2.0946	2.3788	4.6101	3.0654	4.5199	1.6875	3.8621	2.9948	2.0912	2.0946	3.6816	2.8321	2.5561	1.7828	3.1844	1.1706	2.167	3.3869	2.7551	2.3788	2.1925	4.437	3.7815	2.96	2.5338	1.0847	-0.013	4.641	3.0533	2.7551	2.8877	2.7868	2.2633	2.9893	2.233	1.3225	2.8974	3.4504	0.4761	2.236	3.8177	4.5236	2.6895	3.7083	3.9719	3.8451	3.6428	4.5577	3.2632	3.1556	3.9534	4.1244	3.5994	4.0401	0.2277	4.5436	1.1512	2.7227	4.1994	2.2633	-0.5543	3.0723	4.0688	2.1862	5.3327	4.0091	3.3235	3.3979	2.2573	3.5411	3.2781	3.5923	1.787	3.8441	2.5707	5.0743	3.002	2.5924	3.551	3.4517	3.5035	1.3791	2.1894	2.7465	2.9167	2.0395	2.7336	1.4962	3.0978	4.2427	2.9839	2.9243	0.7999	2.5707	3.154	4.0216	2.2603	2.1606	0.3796	2.6602	4.0419	0.8726	4.0824	0.6425	3.1669	2.9893	5.3481	3.4304	3.0127	0.8408	4.5784	1.0222	1.7912	2.8482	5.1081	3.5498	3.7345	2.9544	4.4423	3.8866	2.5137	3.4331	4.0816	1.8683	4.9089	3.945	4.5982	3.2973	3.453	2.7095	3.3787	3.5791	1.8801	1.0433	2.7679	3.0287	3.0323	3.1079	4.916	4.5311	3.7248	3.863	3.5742	1.9675	4.0584	2.6325	2.0076	5.0211	2.2019	2.9224	2.1925	3.0145	-0.4921	3.8228	3.6113	2.5011	3.0498	2.9857	3.5187	3.5875	2.6278	2.4198	2.4597	2.6208	3.7464	3.8521	2.7227	3.0463	3.4424	2.8994	3.0568	0.7233	3.5324	2.8994	1.2576	2.561	3.0428	6.1777	2.7868	1.1117	1.7185	4.0807	2.5288	1.2271	4.0313	3.162	3.3307	2.3366	4.2825	2.6161	0.9343	4.5117	3.6125	0.9191	2.9205	1.787	2.4171	1.9968	2.4544	1.8918	1.46	3.7421	1.2992	1.5998	3.7529	1.4962	0.5859	1.4065	2.945	2.4252	3.2707	3.3773	2.5924	4.506	3.9524	2.3564	1.2333	2.2051	2.4597	3.7762	2.9243	2.5137	1.0711	0.5069	1.5366	1.5366	3.795	1.0711	3.3675	2.8955	4.588	2.5263	0.2881	2.9186	5.0854	1.729442885	1.9712	3.832	0.7579	3.9599	4.3421	3.0305	4.4542	2.29160671	4.421	2.8582	2.4008	2.3981	3.8818	2.9729	3.1261	2.971	3.2496	4.3406	0.8568	3.2541	3.5424	2.6647	3.3577	2.4144	3.5863	3.7773	4.4758	0.9191	2.9488	2.59	3.2189	5.6608	2.3077	3.5923	3.1129	3.0498	3.4358	2.2452	1.7185	3.9965	5.0532	3.325	4.5367	3.2587	2.2663	2.0844	2.2901	2.2693	3.5887	2.3479	3.3492	3.7453	3.6451	3.5262	4.6445	3.8013	3.3938	3.5754	2.2268	3.9496	2.7951	3.8289	2.6783	2.9128	4.6059	3.6113	2.236	1.46	1.9638	3.7006	2.7784	2.3732	2.3451	2.7657	1.2516	2.6138	3.6509	3.4778	3.47	4.2601	3.2915	-0.5125	4.3876	3.6324	2.2237	2.4492	0.7058	1.7489	3.1523	3.7773	3.5718	4.3862	1.9931	3.3293	-0.1993	5.2732	2.8381	4.0162	2.7508	4.3039	2.081	3.4583	3.7083	2.609	2.982	2.6533	3.055	1.6045	4.166	3.0893	4.2639	3.5621	1.4228	2.2051	2.1147	3.0056	2.7657	3.4129	4.3855	3.7291	3.2766	2.3251	2.081	2.5163	2.9013	2.3135	5.5097	-1.6394	3.3177	2.0395	2.5363	2.8219	1.6045	2.4649	2.8562	2.876	4.6645	2.8562	2.3193	3.5994	2.2543	2.3981	2.9224	2.9052	2.4805	0.7999	2.0395	3.5791	2.1988	2.0604	2.5585	0.3346	1.7828	3.9892	4.1764	2.4857	3.5411	0.8883	2.7051	2.3251	2.4675	1.8201	1.9111	3.402	3.1955	3.027	3.0446	2.8096	3.9819	4.3548	3.287	4.0118	2.5756	3.4933	1.9452	3.2143	4.3342	3.5498	2.3337	2.6464	1.6281	2.96	5.0497	3.6703	3.7204	3.0568	3.9608	2.4279	3.9883	3.136	3.0893	3.833	3.8441	3.1701	4.9308	2.233	2.3871	3.928	3.7752	5.4317	5.444	2.9243	2.4934	4.0109	1.8078	2.874	3.506	3.5706	3.2328	1.5266	0.5568	3.5498	2.7249	3.3814	4.1002	2.3222	3.5779	1.683	2.4306	4.3342	2.8936	3.6042	2.4008	3.8876	2.7007	2.6738	4.851	3.3235	4.0109	4.9946	3.3379	5.1643	2.7636	1.4011	4.2929	5.2204	2.9948	3.7603	1.2333	4.623	3.5312	1.9415	4.3053	3.8147	3.8511	3.034	1.125	3.0428	3.2096	3.8827	5.0981	3.325	1.5064	3.4264	1.0779	3.4726	4.3765	2.5213	2.2901	1.7185	1.8078	2.7292	1.9822	1.9377	2.2206	0.6517	2.9186	2.9984	3.2602	1.0503	4.0348	1.736	3.0515	1.3791	3.6148	3.421	3.0252	2.2573	1.6045	3.5212	3.5449	4.3349	2.8858	3.4384	1.3511	3.2496	4.2396	3.7614	3.5349	2.3394	3.1228	2.05	2.9729	2.5363	2.4805	1.9859	5.0117	3.4907	3.4477	2.3308	2.6647	5.5901	3.5718	2.5585	3.5187	1.5266	4.8079	3.2405	2.8974	2.824	2.8137	2.4701	4.0918	3.7291	3.0515	2.5011	0.24	0.1519	1.7702	2.9637	2.496	1.4808	2.7051	4.8002	2.2842	2.0844	2.578	1.4911	5.1518	2.5828	3.4251	3.1685
